0,1,2,3,4,5,6,7,8,9,paths
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1300_2000.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1300_600.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1300_700.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1300_800.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1300_900.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1000.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1100.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1200.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1300.tif
0,0,0,0,1,0,1,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1400.tif
0,1,0,0,0,0,1,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1500.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1600.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1700.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1800.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_1900.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_2000.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_600.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_700.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_800.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1400_900.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1000.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1100.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1200.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1300.tif
0,0,0,0,1,0,1,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1400.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1500.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1600.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1700.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_1800.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_600.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_700.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_800.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1500_900.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_1000.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_1100.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_1200.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_1300.tif
0,0,0,0,1,0,1,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_1400.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_1500.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_1600.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_600.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_700.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_800.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1600_900.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_1000.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_1100.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_1200.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_1300.tif
0,0,0,0,1,0,1,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_1400.tif
0,1,0,0,0,0,1,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_1500.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_600.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_700.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_800.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_1700_900.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_200_1000.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_200_900.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_300_1000.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_300_1100.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_300_1300.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_300_1400.tif
0,0,0,0,0,1,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_300_600.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_300_700.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_300_800.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_300_900.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_1000.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_1100.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_1200.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_1300.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_1400.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_1500.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_1600.tif
0,0,0,0,1,1,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_500.tif
0,0,0,0,1,1,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_600.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_700.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_800.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_400_900.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_500_1000.tif
0,1,0,0,0,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_500_1100.tif
0,1,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_500_1200.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_500_1300.tif
0,0,0,0,1,0,0,0,0,0,chips/cloudfree-merge-polygons/sandbox/train/1/1_500_1400.tif
